web-scraper-order,web-scraper-start-url,link,link-href,job_title,company,rating,next,next-href,reviews,location,job_description
"1572881433-1655","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data & Software Engineer","https://www.indeed.com/company/LocalAnyDay/jobs/Data-Software-Engineer-5343233308799701?fccid=44dba0a15d43e77e&vjs=3","Data & Software Engineer","Kana Systems","null","","","null","Kana Systems-Omaha, NE","THE WOWWe have an extraordinary opportunity for select people. Join our team working with military and government customers solving mission-critical challenges for the DoD, Offutt AFB, USSTRATCOM. No security clearance needed.WHAT YOU WILL DOYou will be on the front line solving fascinating problems:Collaborate closely as a key part of a cross-functional product team.Deliver full-stack, production-ready solutions in an Agile DevSecOps environment.Deliver insights and visualizations from disparate data sources.Develop a variety of data products in batch and real-time.*
WE’RE LOOKING FOR THESE QUALIFICATIONSMUST BE U.S. CITIZEN!Proficient in technical disciplines: full-stack software development, relational database management, data engineering5 - 10 years experience on technical or product teamsStrong understanding of object-oriented programming language is required: e.g. Java, C++, C#, Python, PHP, JavaScript, Ruby, Perl, Objective-CBS in technical degree or Equivalent experiencePlus: Experience with machine learning, AI, and/or business intelligence toolsPlus: Master’s or PhD; Military background; data science or data engineer experienceMust work from Nebraska HeadquartersMISSION CENTRALNow in partnership with the Air Force Research Lab, Kana Systems delivers high-quality software through agile processes to meet the US Government's goals. Our driving force is to assist the Department of Defense in accomplishing their missions through our innovative solutions.ABOUT USAt Kana Systems, we specialize in offering innovative technology solutions for military and government customers in the realm of data analytics, business intelligence, and web applications.WHAT’S IN IT FOR YOUWe select the most driven people and offer them rewarding work with excellent compensation. We’re pushing new limits: people who want to be challenged, who aren’t afraid to question assumptions, who use innovative thinking to provide solutions to cutting-edge global and defense problems.Excellent pay, Positive work culture, Flexible work hours, Prestigious training in artificial intelligence/machine learning platform & exclusive DoD pipeline
*Job Type: Full-timeSalary: $85,000.00 to $125,000.00 /yearAdditional Compensation:BonusesWork Location:One locationBenefits:Paid time offProfessional development assistanceRelocation Assistance Provided:NoSchedule::Monday to Friday"
"1572881365-1624","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Statistical Programmer – 100% Home Based – CRO","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbOagL8aqw3GCN5XEneeaPzF3exNxv99E_w_iKdr54xjpYbURBUXtjXso-tjgagrXZJKstr_1Nm9Bxlm9XmUifAqElOg5uC8RIXd89SOcS7nuJ5hbOzMC9h8f-qjpuCeu2f7zZA7L_686rXbGtJTyuTfKkauHJWzCGjWrPmKrcyy6uwahjR4tFmqCIEQBPG7Mm5HtWh0nhuoEyk2kIH6iTrYw0An9ke01UwasQUxRYvOiSvud2KVFABKLMeDJBMS-cReB-l3ZQ4MuC6bnS_FbQJWkWFJblOsN7pJTG6Qyn5j3MO6WH2bHfoV5zastjiDY55tkBEKVRVMnXSYOwuN5NYR0npuwEiFPbppkN-dZ_FTYBhc09YWE5Oe2MuntyzHaF5DGCEAc-B7mVHZ4DC3YGGz9n_wl0wTMelSZeNRc2fW9AgHxMNRDDnOG6OJAq6IB0Xl2rhmvcWOH1pMLbnOVE&p=7&fvj=1&vjs=3","Senior Statistical Programmer – 100% Home Based – CRO","i-Pharm Consulting","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=20","null","i-Pharm Consulting-United States","Senior Statistical Programmer – 100% Home based – CRO Senior Statistical Programmer required to work for a true global CRO leader. As a best in service fully end-to-end clinical solutions organization they offer their premium portfolio of client’s concise expertise to a complex marketplace.This position is 100% home based.JOB TITLESenior Statistical Programmer / Snr Stats Programmer / Senior SAS ProgrammerLOCATIONUSA / Home basedSALARY Highly competitive salary (DOE)ROLE/DESCRIPTIONYou will be the ‘go to’ person and serve as the Lead Statistical Programmer for projects of different complexitiesIn a nutshell - you will assist in managing project budgets and tracking project specific performance metrics. Also, function as an internal and external customer liaison.You will SAS software (BASE, STAT, GRAPH, MACRO) to produce well formatted datasetsFrom a quality control (QC) perspective - ensure that outputs of mapped and analysis datasets, tables, listings, and figures and other programming activities are meeting quality standards.As the lead – you will be responsible for: directing the programming activities of other programming personnel, and monitoring progress on deliverables, reviewing project documentation; Statistical Analysis Plan, mock shells, programming specifications, annotated CRFs, and SAS database design, and provide feedback to project team members.You will take part in sponsor meetings, kick-off meetings, and bid defense meetings as Statistical Programming representative (as required by sponsor)Importantly, you be responsible for managing schedule and time constraints across multiple projects, sets goals based on priorities, and priority changes by reorganizing daily workload.REQUIREMENTSAt least 7+ years SAS Programming experience.Bachelor’s Degree or equivalent in Mathematics, Statistics, Computer Science (Masters Degree is a decided advantage)Recent expertise in full oversight and Leading a studySignificant CDISC compliance exposureUnparalleled communication skills and the ability to lead/influence othersBe a real life “self-starter”ABOUT i-PHARM CONSULTINGi-Pharm Consulting is a specialist Recruitment Company servicing the Pharmaceutical industry in the USA, Europe and Asia Pac. We provide both permanent and contract staff to a wide range of Pharmaceutical, Medical Device, Biotechnology and Contract Research Organisations (CROs). i-Pharm has specific expertise in Clinical Research, Medical Affairs, Regulatory Affairs, Pharmacovigilance, Quality Assurance and Bioinformatics.www.i-pharmconsulting.comTO APPLYIf you would like to discuss this vacancy further, please call Practice Lead David Fearnley on +1 (718) 514-9604. If this role is not suitable, David is also available to discuss other possible positions or answer any general questions regarding your career and the current market.KEY WORDSSenior Statistical Programmer / Snr Stats Programmer / Senior SAS Programmer / CDISC / SDTM / ADaM / CRO / Clinical / Research / Statistical / Programmer / GCP / Projects / SAS / BASE / STAT / GRAPH / MACRO / Stats / Home based / Data / Data sets / Lead / Therapy / Clients / MeetingsJob Type: Full-timeExperience:SAS Programming: 7 years (Preferred)Work authorization:United States (Required)"
"1572881368-1625","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Senior Statistical Programmer – 100% Remote – Consultancy","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbOagL8aqw3GCN5XEneeaPzF3exNxv99E_w_iKdr54xjpYbURBUXtjXso-tjgagrWBlyJUZMpriiUb6GaB25KNs5m8DiCza4Spz07B6Rl3YreU9YuN9Wq7M28a9vZxhYBnmEX4a5Fqz1gGI_Em-qp9XoBYm28o7_LxNHMGy1ki-oII_u6-utw5af3scFofJvBDP5c-TZW0JF3sI13uvE56MnYrPhSIZPARsu8eYLdisF5g4FyWGa02BEKwhbiZPOy8KpUU-Q3ZDi9SvVUXJ5gNI_ycVM-kzbrs_vab60sV-9OXxqEfo5-oGIK4cQvdLS2JjGZqNg8TdFp34CGQ0RuAFp_xGIbDwilCw_XjjcrQFAA11BrX9rxLOeDxzfEVEGrVHRkNKAAhXo6gTzM3craF6y55h38C0s8cEVajpuzI54MzaofCvtGFdfoKhr0Bshh12BLUk-1hDaCLp5eSlg2m&p=6&fvj=1&vjs=3","Senior Statistical Programmer – 100% Remote – Consultancy","i-Pharm Consulting","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=20","null","i-Pharm Consulting-United States","Senior Statistical Programmer – 100% Remote – Consultancy Senior Statistical Programmer required to work for a fantastic medium sized CRO. They are a full-service CRO with a premium reputation within the life sciences industry. Their high-performance company environment means that you will always be appraised for the work you do. It’s a supportive working culture with a corporate structure that promotes career growth.This position is 100% Remote.JOB TITLESenior Statistical Programmer / Snr Stats Programmer / Senior SAS ProgrammerLOCATIONUSA / Home based / RemoteSALARY Highly competitive salary (DOE)ROLE/DESCRIPTIONYou will be the ‘go to’ person and serve as the Lead Statistical Programmer for a variety of different and exciting projectIn a nutshell - you will lead continuous improvement in the programming function’s operating systems and provide consultancy across the Statistical Programming functionAs the Lead Programmer, you will plan and deliver all study programming activities; programs for derived datasets, CDISC (SDTM and ADaM) datasets, tables, figures and listings, and program validation.Liaise and collaborate with various departments, sponsors and all third parties to ensure delivery requirements meet the client needs.Spearhead a department maintenance to ensure a high level of expertise in SAS applications (e.g. BASE, MACRO, GRAPH, ODS, SQL) and all other software applications.Provide expertise to CDM, Programmers, and Statisticians on programming and associated software support.Other expectations for the role: Extract information from the system during trial, Validate software, Provide project support on the statistics reporting process and Leading the development of in-house programming standardsREQUIREMENTSAt least 7+ years SAS Programming experience.Bachelor’s Degree or equivalent in Mathematics, Statistics, Computer Science (Masters Degree is a decided advantage)Recent expertise in full oversite and Leading a studySignificant CDISC compliance exposureExpert knowledge in SAS/Macro, Proc Report, and ODS.Unparalleled communication skills and the ability to lead/influence othersBe a real life “self-starter”ABOUT i-PHARM CONSULTINGi-Pharm Consulting is a specialist Recruitment Company servicing the Pharmaceutical industry in the USA, Europe and Asia Pac. We provide both permanent and contract staff to a wide range of Pharmaceutical, Medical Device, Biotechnology and Contract Research Organisations (CROs). i-Pharm has specific expertise in Clinical Research, Medical Affairs, Regulatory Affairs, Pharmacovigilance, Quality Assurance and Bioinformatics.www.i-pharmconsulting.comTO APPLYIf you would like to discuss this vacancy further, please call Practice Lead David Fearnley on +1 (718) 514-9604. If this role is not suitable, David is also available to discuss other possible positions or answer any general questions regarding your career and the current market.KEY WORDSSenior Statistical Programmer / Snr Stats Programmer / Senior SAS Programmer / CDISC / SDTM / ADaM / CRO / Clinical / Research / Statistical / Programmer / GCP / Projects / SAS / BASE / STAT / GRAPH / MACRO / Stats / Home based / Data / Data sets / Lead / Therapy / Clients / Meetings / Maintenance / Continues ImprovementJob Type: Full-timeExperience:SAS Programming: 7 years (Required)Work authorization:United States (Required)"
"1572881412-1645","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data Science Specialist USA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWsTv5cOBBBEatGYG7q5LHJAcMJiXt0YcTvLLoCxWKbN0qg2SOXwLKJnv8xrLH0kVoFOICED7oue-vF_zN7_lP934zQJ4JhBgl3dYSacbYWrj_uJYVVwQlaZsPCeqVOddlt10CiCVXSHbDuKemzKBUN_rqkq5uuOPucUhIbretVTXl5LoZWsDVLB2fst-2AMl4F1hxJroWI_ZmdrmhYnoGZ2V8fkODcNp1Aaklcy1FWk6TOM3f6IRgvEniUbyWHcOeTz-bqTsXplWSAJZLiasoQCI_IcpTNN66ngn9kCXFSE3OMOnv6NniuyVXFlQIQ7jQQIxV7fXVMexxPKChQtvhlIbp04zcTHCEclcftH9_cxDufWUBytaD_lp09LYtja_9PGw7SVoG-trFqe97U9n8map5fnAn9weIryyhd_7KdB-FcNn_tRYuAlNzd6_DwUhluEloFzzvYXH18SbUktxpLX&p=1&fvj=0&vjs=3","Data Science Specialist USA","Mphasis","3.8 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","2,325","Mphasis2,325 reviews-United States","Note: This position is accepting applicants for- New York and Texas.
Skills :
Excellent knowledge of NLP and ML alogrithms.
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc {{depending on specific project requirements}}. Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualization tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig {{actual list depends on what you are currently using in your company}}
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase {{depending on project needs}}
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Qualification:
TECH (Computer Science Engineering/ IT)/ MCA
What’s in for you?
At Mphasis, we promise you the perfect opportunity of building technical excellence, understand business performance and nuances, be abreast with the latest happenings in technology world and enjoy a satisfying work life balance.
With the current opportunity, you will get to work with the team that has consistently been setting benchmarks for other deliveries in terms of delivery high CSATs, project completion on time and being one of the best teams to work for in the organization.
You get an open and transparent culture along with freedom to experimentation and innovation"
"1572881388-1634","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Principal Statistician - TOP 5 GLOBAL PHARMA - 100% Remote","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbOagL8aqw3GCN5XEneeaPzF3exNxv99E_w_iKdr54xjpYbURBUXtjXso-tjgagrVH8ApA29CXP3y6n8K8TgdDUaiEqlegRxJ7RLC-mtMXXq-HBPAL3XoFosgkVdGHn3mfiwVjbw5T5IVQQQtG000JfPpkndMIgFs43TSveWFkZOnIM0l1M9FIFpPPsqj09RWBZZrFrM4poh4e-ub-LpghWaVQAuz1lpwqDLHndIny-HWanSQCV8gll2AqByXrmgQgF2FqNb6AI4cKKu-zejwU5Kdvd6tA6xMZdcdbUU6TIT92wc0XGDB0s1Vrk1jqRuQmUfu7l_Sh7YWRnu-mZNsP05_MGW40Z9mwp_TmRZQ8PiXQ9avxnKNQ8lAdjvF0B58AR1YJwaNlP3PaqPBxIsqDuJDlNtI2-U_HNTHVdGc1jXw5EtcOrARakgFoDEc4IiZGXrKXSAaT3if_nsPx_HR7&p=12&fvj=1&vjs=3","Principal Statistician - TOP 5 GLOBAL PHARMA - 100% Remote","i-Pharm Consulting","null","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","null","i-Pharm Consulting-United States","The Principal Statistician is responsible for developing statistical solutions to optimally support all phases of clinical trials and decision making. The successful candidate will function as the study statistician and be accountable for study level deliverables. The role will include key trial statistician responsibilities including statistical design, authoring of SAPs, and conducting just-in-time analyses and data exploration. Industry experience is preferred.Responsibilities:Act as the primary point of contact for all statistical analysis and development; working as a lead of both Statisticians and Programmers on study and database designDevelop guidelines for drafting SAPs and creating statistical models for study insightsReview and at times create specs for programmers following CDISC guidelinesProvides leadership to junior staff regarding synopsis, protocol, SAPs, clinical study report, and other regulatory submission documentsIdentify and interact with external statistical experts for issues related to study design, methodology and resultsStay up-to-date with Biomarker applications and statistical methodologyAbility to build powerful networks within and outside the company and use these relationships to achieve support for the planning and implementation of innovative approaches.Define strategy around managing CRO and vendor delivery timelineDevelop and automate statistical analysis and visualization tools for scientists and other statisticians.Qualifications:PhD in statistics or related field with preferably 1-3 years of relevant pharmaceutical research experience with high-dimensional biomarker data from clinical trials, or Masters in statistics or related field with at least 5 years of relevant experience and demonstrated potential of applying advanced statistical methods.Strong statistical foundation with a wide breadth of interest and expertise in classical and modern statistical and machine learning methods.Ability to apply innovative and fit-for-purpose statistical methods to the analysis of biomarker and high dimensional data from clinical trials.Strong programming skills in R, with demonstrated potential to develop and automate analysis scripts and tools for broader use.Excellent interpersonal and communication skills, with strong potential to build and maintaining strong working relationships.Ability to explain complex statistical concepts in simple and practical terms to non-statisticians.Job Type: Full-timeSalary: $130,000.00 to $150,000.00 /yearExperience:Oncology: 1 year (Preferred)Biostatistics: 7 years (Required)"
"1572881390-1635","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data Science Internship","https://www.indeed.com/rc/clk?jk=a16cfb19f00be10d&fccid=1743e8071a2c1824&vjs=3","Data Science Internship","CATCH Intelligence","5 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","3","CATCH Intelligence3 reviews-Omaha, NE","If you love to problem solve for fun and think outside of the box.....KEEP READING!!!



CATCH Intelligence is hiring Data Science Interns!



$14.00/Hour plus free catered lunches and snacks all day!



We are looking for a local Sophmore or Junior, with a major or minor in Computer Science or MIS or Math. Must have experience using R. Classes in Data Science, Data Visual, Operations Research would be helpful. We are looking for Interns who are willing to remain working for CATCH after the internship.



Prefer: Strong Math skills, creative team and independent problem solving skills and/or Database knowledge, Statistics, Machine learning

Learn in a relaxed and friendly environment! Sharpen your skills under wings of Senior Data Scientist, Senior Programmers, Developers, and Architects!

Build a solid path for your future today!



Contact Maranna Bentley for immediate consideration: mbentley@catchintelligence.com

Students who make a hobby of coding in their spare time tend to thrive at our company!"
"1572881397-1638","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Product Manager - Data Scientist","https://www.indeed.com/rc/clk?jk=f4930fff14ff3cdf&fccid=654fb85b82ec1338&vjs=3","Product Manager - Data Scientist","Perceptyx","4.5 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","2","Perceptyx2 reviews-Lincoln, NE 68526","Our mission is simple: to help people and organizations thrive. It’s focused. It drives us. We work closely with clients, listen to their vision, and formulate a comprehensive plan and implement an innovative solution that will empower organizations to thrive! We are unique and we put our customers first. We employ a solid, diverse staff of professionals with the experience, knowledge, and drive to move every project swiftly from vision to reality.



Job Purpose:

To continue to advance the Perceptyx reporting platform through the application of different procedures, algorithms, and procedures that better enable our internal teams, and external clients to discover insights with ease. Prototyping, testing and creating procedures that continue to advance our system capabilities and product offering.



Essential Functions and Responsibilities: The duties described are representative of those that must be met by an employee to perform the essential functions of the job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions of the job.



Essential Duties:


Applies expertise in people research, quantitative analysis, and data visualization.
Determine customers' needs and desires by specifying the research needed to obtain market information.
Uses tools to understand structured and unstructured data, using tools such as R or Python.
Recommends the nature and scope of present and future product lines by reviewing product specifications and requirements; appraising new product ideas and/or product or packaging changes.
Assesses market competition by comparing the company's product to competitors' products.
Supports the team to bring new products to market by analyzing proposed product requirements and product development programs; establishing time schedules with graphics and developers.
Supports design sprints with subject matter experts; from graphics, through to technical based roles.
Supports the introduction of new products by developing time-integrated plans partnering with sales, marketing, professional services, quality and operations.
Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies.
Contributes to team effort by accomplishing related results as needed.

Marginal Duties:


Assist in any other area as needed

Education/Qualifications: The education/qualifications described are representative of those that must be met by an employee to perform the essential functions of this job. Reasonable accommodations may be paid to enable individuals with disabilities to perform the essential functions of the job.Mi



Required


BA/BS in a field emphasizing people research in organizations (e.g., Industrial/Organizational Psychology, Organizational Behavior, Economics, Management, Political Science, Sociology, etc.).
1+ years of relevant work experience applying multivariate statistical methods such as GLM, analysis of quasi-experimental research designs with non-equivalent groups (e.g., regression adjustment, matching, propensity score stratification), longitudinal analysis, classification, dimension reduction, clustering, hierarchical linear (random effects) modeling, and / or other statistical / machine learning methods, to people research problems in organizations.
Experience using tools such as R or Python, to work with data.
Intellectual curiosity, along with a competitive spirit
An action-oriented and entrepreneurial mindset
Higher levels of numerical and abstract reasoning
Ability to translate business-to-technical requirements, and vice versa
Relevant experience in analytics, including principles of machine learning

Preferred




All of the above required education and qualifications.
MA/MS/PhD in a field emphasizing people research in organizations (e.g., Industrial/Organizational Psychology, Organizational Behavior, Economics, Management, Political Science, Sociology, etc.).

Equipment Use:


Computers, copiers, scanners, telephone

Physical and Mental Demands:

The physical and mental demands described here are representative of those that must be met by a team member to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.



While performing the duties of this job, the employee is regularly required to stand, sit, talk, hear, and use hands and fingers to operate a computer, telephone, and keyboard. Twisting, bending, reaching, stooping, and kneeling is also regularly required. Ability to sit and/or stand at a computer terminal for an extended period of time.



Specific vision abilities required by this job include close vision requirements due to computer work.

The work environment characteristics described here are representative of those a team member encounters while performing the essential functions of this job. Moderate noise (i.e. business office with computers, phone, and printers, light traffic) and work is performed indoors in a climate-controlled environment.



Please note this job description/job ad is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.



How to Apply:

Qualified candidates should respond with their resume, and a cover letter of interest."
"1572881381-1631","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Data Science Specialist USA","https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWsTv5cOBBBEatGYG7q5LHJAcMJiXt0YcTvLLoCxWKbN0qg2SOXwLKJnv8xrLH0kVoFOICED7oue-vF_zN7_lP938mNK53qsD2JGqwPeyQP240pNHqM0SWrNlJx7mvu5OYWEWcgY00HU8jjA6XQEbDJ3_wOuoOGccTnhcXYmXZNnV_HFdzz6fWa-AWwCC2MKimAM_aUhp5IQyaPOglthixRXq1cuRcK_EKv_TnDCmfb0VOVV9ke6gnV95U-METilMaG5Q0eD2TlmTnXgdkdlVfF4afU4HmpQ5t98ClUVMM5XM5GcxzZ-sMJ-ti8Poeb0yPdza8f35bI_tHvXFFcOf3-NzsIh0Gu5YHyiL_7MRjrGhrio6M1ytjuS8zn-n1TpUNBiB7UX_-6iJwZDAiZf9cFkXbuJXHagZMeYG_c-EX2nj2mU73-wEVkQ9Y8zdYhenrFEVbr0hFw5Q1Nn6Btksb0R&p=0&fvj=0&vjs=3","Data Science Specialist USA","Mphasis","3.8 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=20","2,325","Mphasis2,325 reviews-United States","Note: This position is accepting applicants for- New York and Texas.
Skills :
Excellent knowledge of NLP and ML alogrithms.
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc
Experience with common data science toolkits, such as R, Weka, NumPy, MatLab, etc {{depending on specific project requirements}}. Excellence in at least one of these is highly desirable
Great communication skills
Experience with data visualization tools, such as D3.js, GGplot, etc.
Proficiency in using query languages such as SQL, Hive, Pig {{actual list depends on what you are currently using in your company}}
Experience with NoSQL databases, such as MongoDB, Cassandra, HBase {{depending on project needs}}
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Qualification:
TECH (Computer Science Engineering/ IT)/ MCA
What’s in for you?
At Mphasis, we promise you the perfect opportunity of building technical excellence, understand business performance and nuances, be abreast with the latest happenings in technology world and enjoy a satisfying work life balance.
With the current opportunity, you will get to work with the team that has consistently been setting benchmarks for other deliveries in terms of delivery high CSATs, project completion on time and being one of the best teams to work for in the organization.
You get an open and transparent culture along with freedom to experimentation and innovation"
"1572881401-1640","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Statistical Analyst III","https://www.indeed.com/rc/clk?jk=52b6aaa2f9db16b7&fccid=77b4531cb4fb3d59&vjs=3","Statistical Analyst III","Nebraska State Government","3.5 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=10","278","Nebraska State Government278 reviews-Lincoln, NE 68508","Description
Nebraska Department of Health and Human Services is a state agency that, ""Helps People Live Better Lives"" every day through our five different divisions; as one of those divisions, Medicaid and Long-Term Care (MLTC), encompasses the Medicaid program, Home and Community Services for Aging and persons with Disabilities and the State unit of aging. Medicaid also provides health care services to eligible elderly and disabled individuals and eligible low-income pregnant women, children and parents. Medicaid provides health care for more than one in every ten Nebraskans.
Examples of Work
As a Statistical Analyst III, you will:
Conduct parts of statistical data analyses
Perform data collection activities
Interpret information and design methodologies for reporting Medicaid analytics
Contribute data interpretation and mapping for data conversion and on methodologies for studies, as expertise allows
Participate on a team in a service driven culture to provide accurate, timely, actionable data
Conduct statistical analysis on Medicaid claims and eligibility data, assimilate multiple data sources into usable analyses for DHHS leadership and stakeholders
Contribute to presentations in a multitude of formats for audiences including agency staff, health industry executives, and public consumers using established mathematical methods and innovative mediums
Collaborate on joint projects with other divisions' analytics teams to serve the State's most vulnerable populations through informed decision making and service provider accountability
Contribute to Division, State and Federal reports according to specifications to appropriate reporting authorities
Qualifications / Requirements
Bachelor's degree in statistics, mathematics, economic/social science research methods, or a related field of quantitative analysis and two years of experience in research and evaluation involving the application of statistical methods and techniques to program, administrative, survey, or demographic data: additional experience in this work can be substituted for the required education on a year for year basis.

OR

Post Bachelor's degree in statistics, mathematics, economic/social science research methods, or a related field of quantitative analysis.



What We Prefer:

Experience with R statistical language, other standard programming languages, Microsoft Office products, other statistical and data analytics tools, health insurance, health-related programs, Nebraska Medicaid programs, survey methodology statistics.


Knowledge, Skills and Abilities
Knowledge of: the principles and procedures of random sampling and probability; the methods and techniques of statistical analysis; resource material concerning statistical data collection methods; employing agency policies, rules, and procedures pertinent to the collection and analysis of statistical data; State and federal laws, policies, and standards governing the programs/projects of the employing agency; the functions of public jurisdictions, business firms, or private organizations effected by the employing agency's mission; the kinds and sources of statistical data pertinent to the employing agency's programs/projects and activities; the demographic characteristics, such as economic, social, industrial, or occupational, of those affected or served by the employing agency; manual and automated methods and protocols for data collection, processing and analysis including personal computers, mainframe terminals, and packaged applications software.



Ability to: communicate in person, by telephone, email, and correspondence, with others to exchange factual information and research analyses, findings, and conclusions; construct tabular and illustrative material such as tables and charts; calculate probabilities; use the capabilities and features of programmable calculators, computers and associated applications software such as word processing, spreadsheets, and databases; set personal and work group priorities and work schedules; interpret and apply State and federal laws and standards, and employing agency rules, policies, and procedures; understand and apply technical narrative material including manuals, handbooks, instructional memoranda, and computer printouts; summarize program/project and administrative data into technical reports; apply statistical methods and techniques to the analysis and interpretation of data; implement statistical studies or evaluation surveys within organizational constraints and available resources."
"1572881372-1627","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0","Vital Statistics Clerk","https://www.indeed.com/rc/clk?jk=244161f51db20d2d&fccid=77b4531cb4fb3d59&vjs=3","Vital Statistics Clerk","Nebraska State Government","3.5 out of 5","Next »","https://www.indeed.com/jobs?q=data+scientist&l=Nebraska&radius=0&start=20","278","Nebraska State Government278 reviews-Lincoln, NE 68508","Description
Nebraska Department of Health and Human Services is a state agency that, ""Helps People Live Better Lives"" every day through our five different divisions; Public Health is one of those divisions which is responsible for preventative and community health programs and services. The Public Health division is searching for a Vital Statistics Clerk within our vital record team. Click here for more information on the Division of Public Health: http://dhhs.ne.gov/Pages/public-health.aspx
Examples of Work
The Vital Records Unit is statutorily required to complete registration of all of Nebraska's vital events (Death, Marriage, Birth, and Dissolution). The Vital Statistics Clerks directly assists and processes the received applications for vital records unit. This position is in charge of matching all created certified certificates with the original requests for all births, deaths, and marriages. Examines records requests and other documents furnished by customers to review for accuracy, completeness, and relevance of information and to determine if the criteria of proper purpose established by law for release of records has been met. Makes a final decision whether proper purpose criteria have been met to allow release and issuance of vital records as requested. Produces and releases certified copies of vital records. Operates a variety of office machines and office automation equipment to maintain vital records and to produce certified vital records. Assist with the birth registration process. Handle contacts from birth hospitals and new parents. Assist internal and external customers in regards to received applications for Vital Records at the counter, by regular/expedite mail, and on our website page.
Qualifications / Requirements
Any combination of training and/or experience that will enable the incumbent to possess the required knowledge, skills and abilities. A general qualification guideline for positions in this class experiences in performing office support/clerical functions or records management activities. Preferred Qualifications: Experience in Microsoft word and excel. Bilingual English/Spanish preferred but not required. Fax, email, Outlook. Ten key calculator. Demonstrated experience providing excellent customer service skills in a fast paced and demanding environment.
Knowledge, Skills and Abilities
Ability to: interact with persons from various socio-economic levels with tact, courtesy, and poise; communicate effectively; handle difficult or irate individuals and maintain harmonious relationships; adapt quickly to changes in procedures and conditions and to interruptions which disrupt the workflow; code and record information; compute and total figures involving the use of addition and subtraction; pay attention to detail and ensure accuracy and completeness of records. Ability to: interpret agency policies and guidelines pertinent to office support operations; select, adapt and apply established office support/clerical policies, standards and procedures. Knowledge of: standard office procedures for handling inquiries and requests and processing paper; office record and file keeping methods and equipment including personal computers; and formats used in written business communications. Ability to: interpret agency policies and guidelines pertinent to office support operations; select, adapt and apply established office support/clerical policies, standards and procedures. Team player in a very busy environment."
